x,file_name,speaker,sex,Number,wordTarget,word,singGem,syllType,vowelLength,syllStruct,c.v,phoneme,modeArticulation4,placeArticulation,voiced.unvoiced,placeVoicing,durationC2,durationVoicedPercC2,durationVOTAll,VOTDec,durationBurst,durationVOT,durationVoicedPercVOTAll,intensityOnsetVOTAll,intensityOffsetVOTAll,durationV2,f0OnsetV2,intensityOnsetV2,f1OnsetV2,h1mnh2OnsetNormV2,durationV1,f0OffsetV1,intensityOffsetV1,f1OffsetV1,h1mnh2OffsetNorm
860,01_F_W_main_2.wav,sp1,F,1550,zabbaal,zabbaal,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,148.4,51.35135135,15.891,-148.4,11,5,13.33333333,48.759,62.051,206.032,216.916,62.599,619.916,2.026,70.057,207.033,65.038,595.357,0.57
861,01_F_W_main_2.wav,sp1,F,1574,kattaab,kettaab,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,159.14,27.67295597,27.634,28,8,20,21.42857143,52.4,63.066,220.297,264.733,65.471,579.987,3.089,44.146,232.561,60.267,478.024,NA
862,01_F_W_main_2.wav,sp1,F,1598,3addaad,3addaad,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,126.295,69.29133858,24.317,-126.295,9,15,36,53.642,64.143,182.171,260.193,65.305,565.796,8.369,87.875,206.898,59.207,454.045,9.596
863,01_M_W_main_1.wav,sp11,M,2011,Habbaal,Habbeel,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,169.248,100,5.908,-169.248,3,3,100,63.632,63.632,278.603,118.757,66.807,442.842,1.066,82.504,112.102,67.432,549.891,NA
864,01_M_W_main_1.wav,sp11,M,2041,baTTaal,baTTaal,geminate,iambic,shortV1,V1CC2VV2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,180.121,57.77777778,37.35,-180.121,7,30,37.83783784,53.425,63.691,292.73,111.767,69.104,570.793,4.994,67.702,108.7,64.104,598.965,NA
865,01_M_W_main_1.wav,sp11,M,2071,Saddaam,Saddaam,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,pharyngealised,voiced,pharyngealised voiced,180.558,100,6.287,-180.558,3,3,100,63.675,63.675,293.96,118.724,67.834,503.37,-3.85,76.314,106.259,64.884,484.046,-6.727
866,01_M_W_main_1.wav,sp11,M,2374,Tabbaal,TabbAAl,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,163.782,100,15.594,-163.782,11,5,100,57.35,60.816,283.6,119.19,66.838,433.122,-4.349,58.798,110.221,69.411,492.426,-1.959
867,01_M_W_main_1.wav,sp11,M,2404,3attaal,3atteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,196.206,28.06122449,28.549,29,7,22,25,55.942,69.083,269.124,117.832,73.172,484.906,-6.852,73.187,115.042,68.66,671.444,NA
868,01_M_W_main_1.wav,sp11,M,2428,Haddaad,Haddeed,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,159.422,100,4.747,-159.422,2,2,100,58.791,61.449,221.621,124.451,64.326,433.619,17.045,49.441,106.721,64.653,509.813,-7.676
869,01_M_W_main_1.wav,sp11,M,2464,2aDDaah,2aDDaah,geminate,iambic,shortV1,V1CC2VV2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,167.187,100,19.377,-167.187,9,10,100,56.89,67.181,253.996,120.135,72.212,472.152,15.321,40.083,112.299,68.4,477.384,-6.128
870,01_M_W_main_1.wav,sp11,M,2488,rakkaab,rikkaab,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,162.174,49.38271605,27.832,28,12,16,14.28571429,55.107,64.312,262.299,119.582,71.148,399.362,-6.849,68.071,114.728,64.139,378.52,18.732
871,01_M_W_main_1.wav,sp11,M,2762,sebbaaT,subbaaT,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,159.259,59.11949686,7.588,-159.259,2,6,100,70.193,73.723,237.438,124.593,76.335,469.602,-6.874,35.939,118.027,70.178,419.688,NA
872,01_M_W_main_1.wav,sp11,M,2792,2attaal,2atteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,195.063,41.32653061,18.348,19,4,15,100,55.42,66.613,259.746,120.515,72.957,444.643,-2.737,47.657,118.578,70.886,582.579,-2.883
873,01_M_W_main_1.wav,sp11,M,2816,2addaar,qaddAAr,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,174.674,93.67816092,9.099,-174.674,8,1,0,65.33,69.61,320.026,120.56,72.973,459.734,7.465,75.105,116.769,71.998,495.184,11.843
874,01_M_W_main_1.wav,sp11,M,2846,khaTTaab,khaTTAAb,geminate,iambic,shortV1,V1CC2VV2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,207.847,5.76923077,23.962,24,14,10,29.16666667,54.92,69.843,242.637,131.366,74.652,541.104,-3.201,51.781,111.953,70.876,530.248,-8.671
875,01_M_W_main_2.wav,sp11,M,3183,fattaal,fatteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,213.215,25.82159624,35.756,36,6,30,0,54.805,67.939,232.637,122.656,72.231,462.123,-3.249,65.741,112.923,62.15,559.471,6.406
876,01_M_W_main_2.wav,sp11,M,3207,3addaal,3addeel,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,213.775,93.42723005,27.371,-213.775,6,21,0,54.873,65.586,245.818,120.225,68.629,519.634,0.744,120.956,113.033,68.212,560.224,1.527
877,01_M_W_main_2.wav,sp11,M,3249,sekkaan,sekkeen,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,184.377,7.02702703,27.819,27,7,20,0,52.588,62.494,238.022,130.418,65.558,436.744,-1.687,50.257,116.328,63.521,413.912,-9.541
878,01_M_W_main_2.wav,sp11,M,3261,Hekkeem,Hukkaam,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,165.242,20.60606061,46.687,47,23,24,6.38297872,51.709,64.06,177.152,113.821,69.81,479.172,-2.51,60.63,116.94,70.778,453.97,14.563
879,01_M_W_main_2.wav,sp11,M,3505,zabbaal,zabbeel,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,159.959,100,2.106,-159.959,2,0.3,100,67.973,67.936,235.724,115.769,70.662,413.17,-3.617,76.201,112.842,70.569,483.298,-4.204
880,01_M_W_main_2.wav,sp11,M,3523,kattaab,kattaab,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,187.187,6.95187166,22.96,23,6,17,21.73913043,56.15,69.365,194.182,144.884,72.449,435.403,0.569,62.942,123.036,71.39,467.195,NA
881,02_F_W_main_1.wav,sp2,F,4009,Habbaal,Habbaal,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,169.041,100,8.559,-169.041,4,4,100,61.456,64.184,281.595,209.183,65.989,514.261,-9.19,44.581,211.14,65.373,750.056,3.881
882,02_F_W_main_1.wav,sp2,F,4039,baTTaal,beTTAAl,geminate,iambic,shortV1,V1CC2VV2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,211.935,52.83018868,16.388,-211.935,7,9,37.5,56.376,66.655,281.013,254.319,67.189,505.95,-3.612,46.441,217.704,70.268,454.905,-4.786
883,02_F_W_main_1.wav,sp2,F,4069,Saddaam,SAddaam,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,pharyngealised,voiced,pharyngealised voiced,145.824,84.82758621,9.141,-145.824,6,3,11.11111111,58.369,66.073,284.627,186.985,66.931,533.873,-7.223,59.676,216.486,68.354,521.473,5.52
884,02_F_W_main_1.wav,sp2,F,4368,Tabbaal,Tebbaal,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,187.681,100,8.192,-187.681,4,5,100,65.085,68.529,304.034,213.142,68.626,490.715,7.07,45.513,216.673,66.516,443.601,0.721
885,02_F_W_main_1.wav,sp2,F,4398,3attaal,3etteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,203.319,21.56862745,23.605,24,12,12,4.16666667,49.484,63.344,215.972,269.929,67.316,450.346,0.899,73.685,212.397,61.914,491.084,-0.7
886,02_F_W_main_1.wav,sp2,F,4422,Haddaad,Hiddeed,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,169.946,73.52941176,14.218,-169.946,9,5,14.28571429,52.007,62.444,200.885,246.11,66.791,445.218,7.848,46.624,226.52,65.464,436.423,13.319
887,02_F_W_main_1.wav,sp2,F,4452,2aDDaah,2ADDAAh,geminate,iambic,shortV1,V1CC2VV2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,200.479,63.5,10.745,-200.479,6,5,30,62.233,70.316,250.908,233.92,72.288,483.821,3.152,74.548,250.103,71.919,695.781,10.894
888,02_F_W_main_1.wav,sp2,F,4482,rakkaab,rekkeeb,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,173.78,100,45.77,-173.78,8,38,15.2173913,55.933,56.209,209.226,240.182,59.053,808.803,-4.17,74.33,237.515,66.535,369.877,2.842
889,02_F_W_main_1.wav,sp2,F,4772,SebbaaT,SebbAAT,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,167.242,100,8.796,-167.242,6,3,100,64.099,67.435,205.856,232.105,69.861,491.456,-4.89,39.672,216.784,66.086,425.49,0.599
890,02_F_W_main_1.wav,sp2,F,4808,2attaal,2etteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,217.996,55.96330275,24.104,-217.996,8,17,0,53.087,67.076,217.522,273.495,68.493,446.079,4.354,46.92,238.267,71.616,470.87,4.188
891,02_F_W_main_1.wav,sp2,F,4886,sekkaan,sekkeen,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,234.586,16.59574468,44.67,45,19,26,0,59.668,57.776,223.999,261.88,61.53,811.602,3.564,28.526,251.646,60.331,381.135,-1.981
892,02_F_W_main_2.wav,sp2,F,5225,fattaal,fetteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,233.501,42.73504274,12.726,13,12,1,0,57.854,68.246,242.66,308.961,68.737,442.115,4.288,42.386,266.974,66.93,477.758,-2.102
893,02_F_W_main_2.wav,sp2,F,5249,3addaal,3eddeel,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,221.135,86.87782805,10.098,-221.135,8,2,0,60.687,69.843,248.907,243.092,70.757,520.582,6.006,56.406,223.583,70.82,459.294,2.12
894,02_F_W_main_2.wav,sp2,F,5261,khaTTaab,khaTTaab,geminate,iambic,shortV1,V1CC2VV2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,208.411,58.37320574,10.381,-208.411,6,4,0,58.61,64.763,212.067,262.233,67.173,538.655,2.673,57.997,255.195,66.492,694.71,2.075
895,02_F_W_main_2.wav,sp2,F,5297,Hekkeem,Hekkeem,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,216.11,43.98148148,37.956,38,10,28,0,55.917,61.936,229.693,269.895,63.279,365.908,-0.538,46.204,260.05,66.16,485.599,-2.219
896,02_F_W_main_2.wav,sp2,F,5571,zabbaal,zebbeel,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,168.421,100,10.776,-168.421,4,6,100,62.403,67.443,237.955,227.394,68.856,439.74,4.769,57.013,226.239,71.802,424.064,12.329
897,02_F_W_main_2.wav,sp2,F,5595,kattaab,kitteeb,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,184.377,66.30434783,23.093,-184.377,9,14,0,50.715,64.136,211.754,277.084,67.405,420.567,8.058,39.168,248.677,65.792,492.563,10.609
898,02_F_W_main_2.wav,sp2,F,5619,3addaad,3iddeed,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,188.48,100,16.863,-188.48,12,5,100,56.595,70.377,213.066,237.119,72.179,443.767,-5.748,51.685,232.968,69.576,474.68,0.991
899,02_M_W_main_1.wav,sp12,M,5945,Habbaal,Habbeel,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,220.075,68.18181818,13.852,-220.075,5,9,0,58.7,67.277,253.287,114.907,69.752,449.075,-9.238,43.623,115.081,69.36,557.779,-3.595
900,02_M_W_main_1.wav,sp12,M,5975,baTTaal,baTTAAl,geminate,iambic,shortV1,V1CC2VV2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,248.127,12.5,21.686,21,7,14,0,53.28,63.443,271.657,137.204,68.858,560.435,6.247,49.001,116.635,68.741,545.511,3.078
901,02_M_W_main_1.wav,sp12,M,6158,Tabbaal,TAbbeel,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,204.418,66.66666667,13.135,-204.418,6,7,0,58.997,66.806,247.011,120.561,68.845,445.523,-4.093,39.249,117.29,70.407,530.881,0.502
902,02_M_W_main_1.wav,sp12,M,6182,3attaal,3Atteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,221.587,13.06306306,32.717,33,16,17,0,49.998,66.239,240.574,138.45,68.903,415.134,-10.883,58.01,112.084,66.3,710.871,-0.769
903,02_M_W_main_1.wav,sp12,M,6206,Haddaad,Haddaad,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,225.673,45.33333333,34.787,35,13,22,0,52.19,65.594,248.602,132.203,68.007,402.584,3.487,49.544,119.645,65.872,505.444,2.861
904,02_M_W_main_1.wav,sp12,M,6218,2aDDaah,2aDDAAh,geminate,iambic,shortV1,V1CC2VV2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,240.482,62.2406639,21.042,-240.482,13,8,0,56.975,65.71,263.797,119.828,68.285,522.294,-16.204,48.479,124.311,65.414,547.22,-0.232
905,02_M_W_main_1.wav,sp12,M,6352,sebbaaT,SubbAAT,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,191.956,100,1.687,-191.956,NA,NA,100,62.78,62.658,275.335,120.546,65.192,507.761,-3.713,42.836,117.195,66.646,380.288,0.349
906,02_M_W_main_1.wav,sp12,M,6382,2attaal,2atteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,208.714,15.31100478,34.513,34,3,31,0,50.505,62.55,262.63,119.142,68.014,533.06,-8.343,38.256,125.55,67.213,577.426,NA
907,02_M_W_main_1.wav,sp12,M,6394,2addaar,2addaar,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,299.685,80.93645485,23.676,-299.685,9,15,0,55.7,68.453,265.001,122.582,71.327,540.198,-7.177,30.119,116.51,66.439,463.229,-1.556
908,02_M_W_main_1.wav,sp12,M,6418,khaTTaab,khaTTaab,geminate,iambic,shortV1,V1CC2VV2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,204.807,9.26829268,24.368,24,9,15,0,51.285,65.703,259.004,120.251,70.031,547.522,-0.083,45.107,116.151,63.563,491.322,-0.049
909,02_M_W_main_2.wav,sp12,M,6628,sekkaan,Sekkeen,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,171.447,33.13953488,41.459,41,16,25,0,52.991,65.022,284.009,137.89,67.451,423.158,5.152,35.469,118.23,64.944,399.864,10.708
910,02_M_W_main_2.wav,sp12,M,6720,zabbaal,zabbeel,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,191.446,68.06282723,26.458,-191.446,4,22,0,51.508,63.451,255.854,124.456,66.305,446.68,-9.349,47.131,123.384,67.684,520.459,4.422
911,02_M_W_main_2.wav,sp12,M,6762,3addaad,3addeed,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,163.663,46.34146341,30.402,31,5,26,0,54.57,68.441,240.868,136.727,71.357,400.681,-8.513,68.096,112.878,69.977,552.347,-3.528
912,02_M_W_xtra.wav,sp12,M,7307,kattaab,kitteeb,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,211.603,9.00473934,22.869,23,11,12,0,56.007,71.415,259.318,139.238,74.729,410.927,-1.856,33.249,128.154,72.754,416.598,-4.608
913,03_F_W_main_1.wav,sp3,F,7372,Habbaal,Habbaal,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,177.206,100,9.276,-177.206,4,5,100,63.468,67.809,272.402,251.131,69.437,567.125,3.531,53.118,240.17,71.775,731.88,9.562
914,03_F_W_main_1.wav,sp3,F,7402,baTTaal,baTTaal,geminate,iambic,shortV1,V1CC2VV2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,168.436,8.33333333,22.11,23,14,9,0,54.366,63.177,296.376,219.999,64.524,729.434,-2.516,66.239,253.826,65.565,674.817,-4.9
915,03_F_W_main_1.wav,sp3,F,7432,Saddaam,SaddAAm,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,pharyngealised,voiced,pharyngealised voiced,155.327,100,6.561,-155.327,3,3,100,63.226,65.949,150.621,246.224,68.282,535.863,-5.169,81.255,246.612,65.094,536.62,-5.222
916,03_F_W_main_1.wav,sp3,F,7735,Tabbaal,Tabbaal,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,171.395,100,6.541,-171.395,4,2,100,65.232,66.284,273.832,241.275,67.73,620.096,4.414,61.836,239.991,69.447,682.245,-6.313
917,03_F_W_main_1.wav,sp3,F,7765,3attaal,3atteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,195.4,16.41025641,12.83,13,11,2,0,56.105,64.446,253.66,250.167,67.697,493.608,-5.637,84.023,251.307,64.475,1027.378,1.281
918,03_F_W_main_1.wav,sp3,F,7789,Haddaad,Haddeed,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,173.743,100,11.732,-173.743,6,6,100,58.891,63.327,268.191,250.594,65.421,469.101,-0.997,72.485,242.021,64.658,648.688,5.154
919,03_F_W_main_1.wav,sp3,F,7819,2aDDaah,2aDDaah,geminate,iambic,shortV1,V1CC2VV2,CC2,DdDd,stop,pharyngealised,voiced,pharyngealised voiced,199.189,100,8.549,-199.189,4,5,100,62.82,65.219,381.256,252.066,65.362,997.907,3.122,71.481,252.8,66.934,630.339,-7.788
920,03_F_W_main_2.wav,sp3,F,7849,rakkaab,rikkeeb,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,181.648,19.23076923,32.228,32,12,20,0,60.586,64.134,285.527,294.66,65.268,370.3,-5.935,48.96,251.551,63.793,506.066,10.677
921,03_F_W_main_2.wav,sp3,F,8157,2attaal,2atteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,178.591,17.87709497,14.023,14,6,8,0,57.667,65.057,277.827,265.042,67.963,492.315,0.497,70.087,258.501,63.71,734.706,0.151
922,03_F_W_main_2.wav,sp3,F,8181,2addaar,2addAAr,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,158.595,100,8.329,-158.595,4,4,100,62.139,64.81,354.116,241.786,65.584,1038.28,-4.376,51.789,241.672,67.957,586.412,-0.477
923,03_F_W_main_2.wav,sp3,F,8205,khaTTaab,khaTTaab,geminate,iambic,shortV1,V1CC2VV2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,179.164,18.99441341,10.074,10,5,5,0,59.581,65.894,294.01,253.343,66.763,652.687,1.595,47.124,258.897,64.612,637.049,1.916
924,03_F_W_main_3.wav,sp3,F,8584,fattaal,fatteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,183.647,20.65217391,17.977,18,12,6,0,55.068,63.618,251.892,292.112,66.554,503.456,-3.621,67.392,267.949,64.761,727.168,3.625
925,03_F_W_main_3.wav,sp3,F,8608,3addaal,3addaal,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,183.258,100,9.189,-183.258,4,5,100,63.338,66.848,299.785,252.981,67.447,537.516,-3.131,91.78,219.064,64.358,746.672,4.22
926,03_F_W_main_3.wav,sp3,F,8650,sekkaan,sekkeen,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,165.966,25.30120482,27.873,27,23,4,0,56.552,62.937,241.583,268.438,65.126,416.222,9.022,37.201,250.427,62.184,473.649,4.278
927,03_F_W_main_3.wav,sp3,F,8662,Hekkeem,Hekkeem,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,155.778,19.87179487,19.863,20,16,4,0,54.866,63.868,228.673,213.361,65.827,500.3,-0.511,50.805,252.307,61.91,508.839,6.255
928,03_F_W_main_4.wav,sp3,F,8941,zabbaal,zabbeel,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,167.901,100,10.096,-167.901,5,5,100,62.939,66.483,271.611,234.899,68.037,417.344,-5.95,94.589,239.063,74.635,747.458,-0.882
929,03_F_W_main_4.wav,sp3,F,8965,kattaab,ketteeb,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,178.73,14.04494382,15.29,16,13,3,0,59.505,67.266,263.535,279.535,67.869,471.167,0.96,52.79,258.312,65.342,477.946,-0.53
930,03_F_W_main_4.wav,sp3,F,8989,3addaad,3addeed,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,182.465,59.34065934,19.119,-182.465,4,15,0,57.365,67.479,283.14,216.684,71.182,500.025,-6.596,105.377,252.392,70.2,563.942,NA
931,03_M_W_main_1.wav,sp13,M,9596,Habbaal,Habbeel,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,142.24,100,6.653,-142.24,3,3,100,63.652,66.263,232.18,126.159,69.074,401.712,-6.712,50.669,111.307,69.586,554.204,-3.784
932,03_M_W_main_1.wav,sp13,M,9620,baTTaal,baTTAAl,geminate,iambic,shortV1,V1CC2VV2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,158.291,56.96202532,10.016,-158.291,7,3,0,58.074,62.744,270.378,121.249,68.966,455.99,-2.283,60.553,108.874,67.264,410.35,-6.361
933,03_M_W_main_1.wav,sp13,M,9644,Saddaam,Seddaam,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,pharyngealised,voiced,pharyngealised voiced,132.481,100,19.628,-132.481,9,11,100,56.989,68.925,235.635,115.691,71.083,446.537,-0.694,54.853,109.502,69.248,436.548,1.99
934,03_M_W_main_1.wav,sp13,M,9857,Tabbaal,TAbbAAl,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,143.684,100,8.701,-143.684,3,6,100,72.56,74.884,252.817,124.406,76.946,481.109,-1.525,46.45,113.462,72.969,488.216,-0.408
935,03_M_W_main_1.wav,sp13,M,9887,3attaal,3atteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,177.015,16.38418079,14.857,15,8,7,0,55.445,65.208,259.106,131.264,69.029,379.121,-1.523,65.754,114.445,68.432,718.286,NA
936,03_M_W_main_1.wav,sp13,M,9911,Haddaad,Haddeed,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,137.494,100,5.647,-137.494,3,2,100,65.146,67.592,244.587,122.692,70.477,362.306,4.998,62.153,108.881,72.53,483.139,4.482
937,03_M_W_main_1.wav,sp13,M,10170,sebbaaT,SubbAAT,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,153.014,100,9.262,-153.014,4,6,100,67.918,70.395,223.724,126.237,75.001,454.97,-5.402,34.593,122.02,71.27,384.384,-5.904
938,03_M_W_main_1.wav,sp13,M,10194,2attaal,2atteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,159.099,14.46540881,10.246,10,6,4,20,61.664,65.677,261.1,129.703,69.003,372.007,-2.533,49.49,118.963,68.697,424.687,-3.33
939,03_M_W_main_2.wav,sp13,M,10540,fattaal,fatteel,geminate,iambic,shortV1,V1CC2VV2,CC2,tt,stop,alveolar,voiceless,alveolar voiceless,174.876,17.71428571,13.103,13,9,4,0,58.721,67.903,247.331,138.567,71.514,396.861,-7.397,66.001,124.192,73.088,487.841,-4.227
940,03_M_W_main_2.wav,sp13,M,10558,3addaal,3addeel,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,156.773,100,9.585,-156.773,7,3,100,64.626,68.249,257.754,126.889,71.505,361.628,-1.245,61.974,111.576,74.04,533.3,-6.334
941,03_M_W_main_2.wav,sp13,M,10570,khaTTaab,khaTTaab,geminate,iambic,shortV1,V1CC2VV2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,155.671,12.90322581,10.456,11,8,3,0,61.806,66.432,249.497,133.65,73.204,471.68,-0.12,62.695,118.96,72.763,497.259,-9.252
942,03_M_W_main_2.wav,sp13,M,10594,sekkaan,sekkeen,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,153.151,7.18954248,15.908,16,8,8,0,62.576,66.907,276.198,143.612,73.162,335.548,-7.274,56.778,129.362,69.375,352.531,-9.024
943,03_M_W_main_2.wav,sp13,M,10606,Hekkeem,Hukkeem,geminate,iambic,shortV1,V1CC2VV2,CC2,kk,stop,velar,voiceless,velar,136.52,16.78832117,15.813,16,10,6,0,64.121,69.118,215.088,139.488,74.663,371.528,-4.453,51.814,128.142,74.796,462.806,0.28
944,03_M_W_main_2.wav,sp13,M,10773,zabbaal,zabbeel,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,146.308,100,6.859,-146.308,3,4,100,68.128,70.871,251.928,129.162,73.415,428.072,-1.924,61.378,126.243,76.105,497.144,-5.87
945,03_M_W_main_2.wav,sp13,M,10809,3addaad,3addeed,geminate,iambic,shortV1,V1CC2VV2,CC2,dd,stop,alveolar,voiced,alveolar voiced,133.126,100,12.257,-133.126,5,7,100,66.26,68.427,230.773,118.851,72.455,406.756,-6.599,61.178,106.578,74.592,541.333,-7.597
946,04_F_W_main_1.wav,sp4,F,11374,Habbaal,Habbeel,geminate,iambic,shortV1,V1CC2VV2,CC2,bb,stop,bilabial,voiced,bilabial,161.575,87.65432099,8.179,-161.575,3,6,0,59.886,64.248,242.77,177.237,64.451,604.567,-5.908,43.934,192.343,65.935,792.556,-6.874
