file_name,speaker,sex,Number,wordTarget,word,singGem,syllType,vowelLength,syllStruct,c/v,phoneme,modeArticulation4,placeArticulation,voiced/unvoiced,placeVoicing,duration,durationBurst,durationAsp,durationVoicedPerc,f0Onset,f0Offset,intensityOnset,intensityOffset,f1Onset,f1Offset,h1mnh2OnsetNorm,h1mnh2OffsetNorm
01_M_W_main_2.wav,sp11,M,3227,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,143.261,,,,116.608,,67.359,59.773,584.436,,2.922,
02_F_W_main_1.wav,sp2,F,4044,HaaTTah,HaaTTAh,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,134.951,,,,,230.816,62.526,64.978,,869.191,,1.387
02_F_W_main_1.wav,sp2,F,4045,HaaTTah,HaaTTAh,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,218.286,,,31.19266055,230.482,,62.331,51.72,,,,
02_F_W_main_1.wav,sp2,F,4046,HaaTTah,HaaTTAh,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,11.095,8,3,50,,216.59,55.537,61.518,,,,
02_F_W_main_1.wav,sp2,F,4047,HaaTTah,HaaTTAh,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,136.101,,,,215.467,,62.443,59.942,553.375,,2.117,
03_F_W_main_1.wav,sp3,F,7407,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,146.104,,,,,272.834,73.265,68.212,,705.244,,-2.803
03_F_W_main_1.wav,sp3,F,7408,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,188.602,,,21.27659574,272.515,,68.06,50.374,,,,
03_F_W_main_1.wav,sp3,F,7409,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,14.729,6,8,0,,,53.45,62.31,,,,
03_F_W_main_1.wav,sp3,F,7410,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,182.735,,,,211.617,,62.982,61.223,604.12,,-5.702,
03_M_W_main_1.wav,sp13,M,9625,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,138.19,,,,,125.627,65.348,70.671,,482.891,,
03_M_W_main_1.wav,sp13,M,9626,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,226.32,,,41.59292035,125.179,,68.912,48.919,,,,
03_M_W_main_1.wav,sp13,M,9627,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,18.773,4,14,0,,,50.189,61.741,,,,
03_M_W_main_1.wav,sp13,M,9628,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,144.203,,,,107.087,,64.478,65.186,433.289,,-9.241,
04_F_W_main_2.wav,sp4,F,12492,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,118.234,,,,,162.806,64.081,56.83,,661.012,,-2.887
04_F_W_main_2.wav,sp4,F,12493,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,163.947,,,15.24390244,,,54.666,50.058,,,,
04_F_W_main_2.wav,sp4,F,12494,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,17.271,11,6,0,,,51.873,56.564,,,,
04_F_W_main_2.wav,sp4,F,12495,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,181.459,,,,190.277,,57.104,48.92,664.109,,-13.61,
04_M_W_main_1.wav,sp14,M,13309,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,116.265,,,,,156.758,76.815,77.425,,596.525,,
04_M_W_main_1.wav,sp14,M,13310,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,168.369,,,6.50887574,159.682,,72.808,53.48,,,,
04_M_W_main_1.wav,sp14,M,13311,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,26.005,5,21,0,,,55.668,69.203,,,,
04_M_W_main_1.wav,sp14,M,13312,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,190.381,,,,144.02,,71.621,64.616,491.559,,16.123,
06_F_W_main_2.wav,sp6,F,20440,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,143.335,,,,,226.871,77.875,76.535,,680.014,,-1.862
06_F_W_main_2.wav,sp6,F,20441,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,193.549,,,9.32642487,220.978,,74.333,52.026,,,,
06_F_W_main_2.wav,sp6,F,20442,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,13.031,11,3,0,,,59.063,69.981,,,,
06_F_W_main_2.wav,sp6,F,20443,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,148.122,,,,167.676,,73.12,57.214,674.782,,-5.247,
06_M_W_xtra.wav,sp16,M,22775,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,105.374,,,,,111.417,73.939,67.55,,554.838,,-3.757
06_M_W_xtra.wav,sp16,M,22776,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,171.293,,,18.71345029,113.913,,64.612,53.653,,,,
06_M_W_xtra.wav,sp16,M,22777,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,17.825,12,6,0,,,56.887,64.521,,,,
06_M_W_xtra.wav,sp16,M,22778,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,108.457,,,,95.885,,68.886,65.587,477.821,,-5.859,
07_F_W_main_2.wav,sp7,F,24232,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,99.724,,,,,189.814,59.234,54.386,,521.417,,-7.674
07_F_W_main_2.wav,sp7,F,24233,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,170.088,,,0,,,50.914,49.387,,,,
07_F_W_main_2.wav,sp7,F,24234,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,24.4,10,15,0,,,51.496,48.983,,,,
07_F_W_main_2.wav,sp7,F,24235,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,169.292,,,,196.942,,49.757,43.165,563.608,,-6.548,
07_M_W_main_1.wav,sp17,M,25157,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,119.768,,,,,101.013,69.299,68.127,,625.859,,-3.798
07_M_W_main_1.wav,sp17,M,25158,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,145.159,,,0,,,63.771,50.489,,,,
07_M_W_main_1.wav,sp17,M,25159,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,24.229,8,16,0,,,51.209,61.733,,,,
07_M_W_main_1.wav,sp17,M,25160,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,123.43,,,,97.833,,64.478,59.142,513.426,,-7.499,
08_F_W_main_1.wav,sp8,F,27239,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,144.727,,,,,184.908,72.881,67.362,,838.396,,-3.681
08_F_W_main_1.wav,sp8,F,27240,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,193.78,,,0,186.686,,64.622,58.686,,,,
08_F_W_main_1.wav,sp8,F,27241,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,15.744,7,9,0,,,60.397,65.512,,,,
08_F_W_main_1.wav,sp8,F,27242,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,160.25,,,,165.195,,67.245,66.798,728.236,,-1.701,
08_M_W_main_1.WAV,sp18,M,29264,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,114.892,,,,,136.385,64.536,66.231,,506.159,,0.686
08_M_W_main_1.WAV,sp18,M,29265,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,221.181,,,26.69683258,135.589,,64.666,52.982,,,,
08_M_W_main_1.WAV,sp18,M,29266,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,17.805,8,10,0,,,54.914,64.567,,,,
08_M_W_main_1.WAV,sp18,M,29267,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,97.728,,,,129.308,,67.725,68.424,491.595,,-0.099,
09_F_W_main_4.wav,sp9,F,32295,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,100.59,,,,,187.444,68.735,63.472,,748.036,,
09_F_W_main_4.wav,sp9,F,32296,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,174.787,,,6.857142857,188.308,,61.61,48.847,,,,
09_F_W_main_4.wav,sp9,F,32297,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,17.823,5,13,0,,,51.017,63.19,,,,
09_F_W_main_4.wav,sp9,F,32298,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,98.314,,,,228.132,,65.575,60.832,730.777,,-6.727,
09_M_W_main_2.wav,sp19,M,34480,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,131.735,,,,,96.929,69.181,71.439,,549.182,,-7.722
09_M_W_main_2.wav,sp19,M,34481,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,172.914,,,24.85549133,96.815,,69.884,53.056,,,,
09_M_W_main_2.wav,sp19,M,34482,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,15.226,7,9,0,,,56.88,64.302,,,,
09_M_W_main_2.wav,sp19,M,34483,HaaTTah,HaaTTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,155.554,,,,93.087,,68.208,65.179,451.61,,-11.73,
10_F_W_main_1.wav,sp10,F,35344,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,131.542,,,,,199.03,61.225,60.667,,550.845,,-1.424
10_F_W_main_1.wav,sp10,F,35345,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,223.283,,,0,,,56.911,53.66,,,,
10_F_W_main_1.wav,sp10,F,35346,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,12.075,9,3,0,,,56.258,61.016,,,,
10_F_W_main_1.wav,sp10,F,35347,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,192.442,,,,189.542,,61.554,53.247,555.33,,-5.64,
10_M_W_main_3.wav,sp20,M,39245,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,pharyngealised,voiceless,pharyngealised voiceless,86.574,,,,,110.28,83.006,82.377,,557.865,,-9.828
10_M_W_main_3.wav,sp20,M,39246,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,CC2,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,164.641,,,5.487804878,109.809,,78.845,62.475,,,,
10_M_W_main_3.wav,sp20,M,39247,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,BVOT,TtTt,stop,pharyngealised,voiceless,pharyngealised voiceless,12.333,4,9,0,,,66.893,71.924,,,,
10_M_W_main_3.wav,sp20,M,39248,HaaTTah,HAATTah,geminate,trochaic,longV1,VV1CC2V2,V2,a,stop,pharyngealised,voiceless,pharyngealised voiceless,183.351,,,,107.422,,72.568,63.61,483.805,,0.269,
01_F_W_main_1.wav,sp1,F,370,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,61.523,,,,,205.35,65.341,65.853,,637.487,,0.861
01_F_W_main_1.wav,sp1,F,371,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,76.996,,,67.53246753,203.3,,64.118,51.815,,,,
01_F_W_main_1.wav,sp1,F,372,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,16.396,9,7,41.17647059,,,53.373,64.179,,,,
01_F_W_main_1.wav,sp1,F,373,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,76.441,,,,244.032,,64.529,66.688,679.062,,13.017,
01_M_W_main_1.wav,sp11,M,2385,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,112.366,,,,,115.858,72.687,71.176,,497.803,,5.461
01_M_W_main_1.wav,sp11,M,2386,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,65.041,,,100,113.154,112.752,68.676,62.01,,,,
01_M_W_main_1.wav,sp11,M,2387,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,12.199,4,9,100,119.602,119.918,64.318,67.096,,,,
01_M_W_main_1.wav,sp11,M,2388,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,133.085,,,,112.772,,70.437,69.17,541.319,,3.67,
02_F_W_main_1.wav,sp2,F,4379,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,56.233,,,,,247.486,65.736,68.939,,827.841,,10.382
02_F_W_main_1.wav,sp2,F,4380,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,85.977,,,100,248.401,198.945,67.612,65.353,,,,
02_F_W_main_1.wav,sp2,F,4381,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,5.344,3,2,100,216.369,230.577,66.275,67.914,,,,
02_F_W_main_1.wav,sp2,F,4382,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,80.438,,,,226.298,,68.315,70.862,556.69,,-1.892,
02_M_W_main_1.wav,sp12,M,6163,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,59.225,,,,,122.633,71.933,74.449,,628.826,,4.255
02_M_W_main_1.wav,sp12,M,6164,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,63.625,,,100,114.404,118.081,70.018,61.836,,,,
02_M_W_main_1.wav,sp12,M,6165,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,9.57,6,4,100,125.026,124.982,65.292,68.428,,,,
02_M_W_main_1.wav,sp12,M,6166,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,115.294,,,,124.785,,70.459,65.101,607.989,,9.653,
03_F_W_main_1.wav,sp3,F,7746,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,76.566,,,,,279.468,71.091,71.904,,624.261,,-3.941
03_F_W_main_1.wav,sp3,F,7747,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,60.565,,,100,279.203,221.819,70.376,62.826,,,,
03_F_W_main_1.wav,sp3,F,7748,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,7.43,3,4,100,220.743,229.861,64.295,67.19,,,,
03_F_W_main_1.wav,sp3,F,7749,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,167.813,,,,227.947,,68.18,67.127,586.195,,1.13,
03_M_W_main_1.wav,sp13,M,9868,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,60.645,,,,,132.273,73.429,79.774,,564.681,,-4.04
03_M_W_main_1.wav,sp13,M,9869,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,60.097,,,100,131.911,123.197,75.602,71.158,,,,
03_M_W_main_1.wav,sp13,M,9870,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,3.461,3,0.3,100,124.738,124.738,74.039,74.039,,,,
03_M_W_main_1.wav,sp13,M,9871,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,137.008,,,,125.992,,76.629,77.419,479.936,,-1.751,
04_F_W_main_1.wav,sp4,F,11722,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,39.422,,,,,185.23,65.71,63.938,,764.08,,-4.89
04_F_W_main_1.wav,sp4,F,11723,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,73.664,,,64.86486486,182.477,,61.664,58.42,,,,
04_F_W_main_1.wav,sp4,F,11724,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,5.372,3,2,100,,,61.251,62.545,,,,
04_F_W_main_1.wav,sp4,F,11725,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,112.162,,,,215.945,,65.444,64.272,645.964,,-4.716,
04_M_W_main_1.wav,sp14,M,13625,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,46.684,,,,,144.88,78.266,76.282,,624.636,,1.858
04_M_W_main_1.wav,sp14,M,13626,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,77.924,,,100,139.678,125.362,74.581,69.26,,,,
04_M_W_main_1.wav,sp14,M,13627,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,5.908,4,2,100,129.791,129.791,70.732,70.732,,,,
04_M_W_main_1.wav,sp14,M,13628,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,72.421,,,,131.751,,74.046,73.184,554.405,,1.429,
05_F_W_main_1.wav,sp5,F,15551,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,50.3,,,,,226.208,72.064,75.853,,784.692,,2.536
05_F_W_main_1.wav,sp5,F,15552,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,93.41,,,100,,181.897,72.09,64.181,,,,
05_F_W_main_1.wav,sp5,F,15553,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,7.169,4,3,100,186.113,188.466,65.163,66.634,,,,
05_F_W_main_1.wav,sp5,F,15554,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,98.081,,,,188.649,,67.264,68.858,672.52,,-1.995,
05_M_W_main_1.wav,sp15,M,17316,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,45.139,,,,,145.046,72.078,74.878,,621.868,,-9.858
05_M_W_main_1.wav,sp15,M,17317,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,60.609,,,100,142.441,144.546,69.677,63.025,,,,
05_M_W_main_1.wav,sp15,M,17318,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,12.63,4,9,100,150.226,151.456,64.517,68.668,,,,
05_M_W_main_1.wav,sp15,M,17319,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,151.396,,,,146.849,,70.787,69.727,470.803,,-5.335,
06_F_W_main_1.wav,sp6,F,19530,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,69.581,,,,,233.691,76.742,80.645,,677.948,,0.068
06_F_W_main_1.wav,sp6,F,19531,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,78.733,,,100,235.339,179.275,77.209,71.084,,,,
06_F_W_main_1.wav,sp6,F,19532,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,7.756,4,4,100,189.189,187.516,73.69,76.927,,,,
06_F_W_main_1.wav,sp6,F,19533,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,55.946,,,,186.082,,77.474,76.362,624.114,,-2.597,
06_M_W_main_1.wav,sp16,M,21458,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,63.628,,,,,101.86,73.206,70.769,,468.508,,-6.164
06_M_W_main_1.wav,sp16,M,21459,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,38.178,,,100,97.804,101.944,68.305,68.154,,,,
06_M_W_main_1.wav,sp16,M,21460,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,3.02,,,100,101.992,101.992,68.823,68.823,,,,
06_M_W_main_1.wav,sp16,M,21461,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,154.435,,,,101.873,,70.287,66.26,379.434,,-4.376,
07_F_W_main_1.wav,sp7,F,23366,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,38.187,,,,,218.006,58.716,63.107,,561.921,,6.004
07_F_W_main_1.wav,sp7,F,23367,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,67.371,,,100,214.13,,61.231,54.212,,,,
07_F_W_main_1.wav,sp7,F,23368,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,4.451,3,1,100,,,56.015,57.172,,,,
07_F_W_main_1.wav,sp7,F,23369,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,109.636,,,,188.755,,59.785,55.635,515.304,,-1.948,
07_M_W_main_1.wav,sp17,M,25484,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,59.836,,,,,104.485,73.173,74.218,,565.876,,-3.735
07_M_W_main_1.wav,sp17,M,25485,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,47.8,,,100,99.351,93.712,71.664,68.861,,,,
07_M_W_main_1.wav,sp17,M,25486,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,10.223,2,8,100,94.96,97.182,69.965,71.478,,,,
07_M_W_main_1.wav,sp17,M,25487,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,119.86,,,,98.104,,74.099,73.175,457.09,,-9.789,
08_F_W_main_1.wav,sp8,F,27564,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,79.303,,,,,227.629,73.781,81.592,,844.745,,-0.596
08_F_W_main_1.wav,sp8,F,27565,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,63.057,,,100,226.008,176.471,78.477,68.85,,,,
08_F_W_main_1.wav,sp8,F,27566,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,4.544,3,2,100,197.862,196.868,70.875,72.921,,,,
08_F_W_main_1.wav,sp8,F,27567,Haba2,Haba2,singleton,trochaic,shortV1,V1C2V2,V2,a,stop,bilabial,voiced,bilabial,64.089,,,,196.702,,73.226,71.817,556.286,,1.796,
08_M_W_main_1.WAV,sp18,M,29542,Haba2,HabA2,singleton,trochaic,shortV1,V1C2V2,V1,a,stop,bilabial,voiced,bilabial,59.203,,,,,143.763,66.679,71.621,,589.4,,-6.915
08_M_W_main_1.WAV,sp18,M,29543,Haba2,HabA2,singleton,trochaic,shortV1,V1C2V2,C2,b,stop,bilabial,voiced,bilabial,42.158,,,100,141.628,140.651,66.739,64.888,,,,
